Chr1plus	2008548	2008613	+	Chr1plus_2008548_2008613	intron	gene	Pa_1_5680.G
Chr1plus	2056038	2056165	-	Chr1plus_2056038_2056165	intron	gene	Pa_1_5820.G
Chr1plus	2070039	2070087	+	Chr1plus_2070039_2070087	intron	gene	Pa_1_5870.G
Chr1plus	2121729	2121778	+	Chr1plus_2121729_2121778	intron	gene	Pa_1_5950.G
Chr1plus	2162623	2162687	-	Chr1plus_2162623_2162687	intron	gene	Pa_1_6050.G
Chr1plus	2198556	2198611	-	Chr1plus_2198556_2198611	intron	gene	Pa_1_6130.G
Chr1plus	2244757	2244812	+	Chr1plus_2244757_2244812	intron	gene	Pa_1_6260.G
Chr1plus	2253917	2254123	+	Chr1plus_2253917_2254123	intron	gene	Pa_1_6280.G
Chr1plus	2253917	2254190	+	Chr1plus_2253917_2254190	intron	gene	Pa_1_6280.G
Chr1plus	2253917	2254099	+	Chr1plus_2253917_2254099	intron	gene	Pa_1_6280.G
Chr1plus	2253917	2254194	+	Chr1plus_2253917_2254194	intron	gene	Pa_1_6280.G
Chr1plus	2281432	2281587	+	Chr1plus_2281432_2281587	intron	gene	Pa_1_6390.G
Chr1plus	2330675	2330784	+	Chr1plus_2330675_2330784	intron	gene	Pa_1_6570.G
Chr1plus	2374746	2374809	-	Chr1plus_2374746_2374809	intron	gene	Pa_1_6680.G
Chr1plus	2394661	2394712	+	Chr1plus_2394661_2394712	intron	gene	Pa_1_6700.G
Chr1plus	2467926	2467992	-	Chr1plus_2467926_2467992	intron	gene	Pa_1_6920.G
Chr1plus	2517954	2518027	-	Chr1plus_2517954_2518027	intron	gene	Pa_1_6948.G
Chr1plus	2521390	2521450	+	Chr1plus_2521390_2521450	intron	gene	Pa_1_6950.G
Chr1plus	2665151	2665661	-	Chr1plus_2665151_2665661	intron	gene	Pa_1_7480.G
Chr1plus	2700723	2700878	+	Chr1plus_2700723_2700878	intron	gene	Pa_1_7530.G
Chr1plus	2810156	2810365	-	Chr1plus_2810156_2810365	intron	gene	Pa_1_7830.G
Chr1plus	2810772	2810843	-	Chr1plus_2810772_2810843	intron	gene	Pa_1_7830.G
Chr1plus	2831449	2831481	-	Chr1plus_2831449_2831481	intron	gene	Pa_1_7890.G
Chr1plus	2831973	2832022	-	Chr1plus_2831973_2832022	intron	gene	Pa_1_7890.G
Chr1plus	2835196	2835254	+	Chr1plus_2835196_2835254	intron	gene	Pa_1_7895.G
Chr1plus	2835198	2835256	+	Chr1plus_2835198_2835256	intron	gene	Pa_1_7895.G
Chr1plus	2848602	2848661	+	Chr1plus_2848602_2848661	intron	gene	Pa_1_7940.G
Chr1plus	3142814	3142864	+	Chr1plus_3142814_3142864	intron	gene	Pa_1_8840.G
Chr1plus	3179433	3179501	-	Chr1plus_3179433_3179501	intron	gene	Pa_1_8920.G
Chr1plus	3179440	3179508	-	Chr1plus_3179440_3179508	intron	gene	Pa_1_8920.G
Chr1plus	3274848	3274911	+	Chr1plus_3274848_3274911	intron	gene	Pa_1_9290.G
Chr1plus	3315087	3315149	+	Chr1plus_3315087_3315149	intron	gene	Pa_1_9410.G
Chr1plus	3315697	3315756	+	Chr1plus_3315697_3315756	intron	gene	Pa_1_9410.G
Chr1plus	3315697	3315759	+	Chr1plus_3315697_3315759	intron	gene	Pa_1_9410.G
Chr1plus	3347735	3347788	-	Chr1plus_3347735_3347788	intron	gene	Pa_1_9500.G
Chr1plus	3485531	3485597	-	Chr1plus_3485531_3485597	intron	gene	Pa_1_9910.G
Chr1plus	3525514	3525582	+	Chr1plus_3525514_3525582	intron	gene	Pa_1_10050.G
Chr1plus	3548847	3548906	+	Chr1plus_3548847_3548906	intron	gene	Pa_1_10090.G
Chr1plus	3592916	3592983	+	Chr1plus_3592916_3592983	intron	gene	Pa_1_10190.G
Chr1plus	3660853	3661014	-	Chr1plus_3660853_3661014	intron	gene	Pa_1_10390.G
Chr1plus	3660866	3661014	-	Chr1plus_3660866_3661014	intron	gene	Pa_1_10390.G
Chr1plus	3662830	3662893	+	Chr1plus_3662830_3662893	intron	gene	Pa_1_10400.G
Chr1plus	3665010	3665075	-	Chr1plus_3665010_3665075	intron	gene	Pa_1_10410.G
Chr1plus	3665488	3665564	-	Chr1plus_3665488_3665564	intron	gene	Pa_1_10410.G
Chr1plus	3694125	3694177	-	Chr1plus_3694125_3694177	intron	gene	Pa_1_10520.G
Chr1plus	3700222	3700368	-	Chr1plus_3700222_3700368	intron	gene	Pa_1_10540.G
Chr1plus	3712971	3713042	-	Chr1plus_3712971_3713042	intron	gene	Pa_1_10575.G
Chr1plus	3719475	3719551	-	Chr1plus_3719475_3719551	intron	gene	Pa_1_10600.G
Chr1plus	3736540	3736600	+	Chr1plus_3736540_3736600	intron	gene	Pa_1_10640.G
Chr1plus	3736540	3736619	+	Chr1plus_3736540_3736619	intron	gene	Pa_1_10640.G
Chr1plus	3737711	3737869	+	Chr1plus_3737711_3737869	intron	gene	Pa_1_10640.G
Chr1plus	3832798	3832903	-	Chr1plus_3832798_3832903	intron	gene	Pa_1_10920.G
Chr1plus	3850476	3850630	-	Chr1plus_3850476_3850630	intron	gene	Pa_1_10980.G
Chr1plus	3900404	3900520	+	Chr1plus_3900404_3900520	intron	gene	Pa_1_11170.G
Chr1plus	3930293	3930348	+	Chr1plus_3930293_3930348	intron	gene	Pa_1_11290.G
Chr1plus	3930293	3930428	+	Chr1plus_3930293_3930428	intron	gene	Pa_1_11290.G
Chr1plus	3930297	3930348	+	Chr1plus_3930297_3930348	intron	gene	Pa_1_11290.G
Chr1plus	3930297	3930428	+	Chr1plus_3930297_3930428	intron	gene	Pa_1_11290.G
Chr1plus	3930372	3930428	+	Chr1plus_3930372_3930428	intron	gene	Pa_1_11290.G
Chr1plus	4031907	4031978	+	Chr1plus_4031907_4031978	intron	gene	Pa_1_11610.G
Chr1plus	4042705	4042758	+	Chr1plus_4042705_4042758	intron	gene	Pa_1_11650.G
Chr1plus	4085380	4085440	+	Chr1plus_4085380_4085440	intron	gene	Pa_1_11790.G
Chr1plus	4091949	4092010	+	Chr1plus_4091949_4092010	intron	gene	Pa_1_11830.G
Chr1plus	4094353	4094412	+	Chr1plus_4094353_4094412	intron	gene	Pa_1_11850.G
Chr1plus	4204699	4204752	+	Chr1plus_4204699_4204752	intron	gene	Pa_1_12110.G
Chr1plus	4283706	4283762	+	Chr1plus_4283706_4283762	intron	gene	Pa_1_12340.G
Chr1plus	4298046	4298100	+	Chr1plus_4298046_4298100	intron	gene	Pa_1_12370.G
Chr1plus	4359717	4359782	-	Chr1plus_4359717_4359782	intron	gene	Pa_1_12520.G
Chr1plus	4366025	4366074	-	Chr1plus_4366025_4366074	intron	gene	Pa_1_12540.G
Chr1plus	4371314	4371398	-	Chr1plus_4371314_4371398	intron	gene	Pa_1_12570.G
Chr1plus	4380600	4380670	-	Chr1plus_4380600_4380670	intron	gene	Pa_1_12610.G
Chr1plus	4381831	4381917	+	Chr1plus_4381831_4381917	intron	gene	Pa_1_12620.G
Chr1plus	4381831	4381923	+	Chr1plus_4381831_4381923	intron	gene	Pa_1_12620.G
Chr1plus	4381852	4381917	+	Chr1plus_4381852_4381917	intron	gene	Pa_1_12620.G
Chr1plus	4381852	4381923	+	Chr1plus_4381852_4381923	intron	gene	Pa_1_12620.G
Chr1plus	4384056	4384110	-	Chr1plus_4384056_4384110	intron	gene	Pa_1_12630.G
Chr1plus	4407817	4407892	-	Chr1plus_4407817_4407892	intron	gene	Pa_1_12700.G
Chr1plus	4432977	4433061	-	Chr1plus_4432977_4433061	intron	gene	Pa_1_12800.G
Chr1plus	4432989	4433061	-	Chr1plus_4432989_4433061	intron	gene	Pa_1_12800.G
Chr1plus	4435474	4435525	+	Chr1plus_4435474_4435525	intron	gene	Pa_1_12810.G
Chr1plus	4558252	4558357	+	Chr1plus_4558252_4558357	intron	gene	Pa_1_14140.G
Chr1plus	4560910	4560966	-	Chr1plus_4560910_4560966	intron	gene	Pa_1_14120.G
Chr1plus	4573253	4573306	-	Chr1plus_4573253_4573306	intron	gene	Pa_1_14070.G
Chr1plus	4649583	4649655	-	Chr1plus_4649583_4649655	intron	gene	Pa_1_13870.G
Chr1plus	4656816	4656933	+	Chr1plus_4656816_4656933	intron	gene	Pa_1_13840.G
Chr1plus	4708709	4708777	+	Chr1plus_4708709_4708777	intron	gene	Pa_1_13695.G
Chr1plus	4785180	4785246	-	Chr1plus_4785180_4785246	intron	gene	Pa_1_13470.G
Chr1plus	4824148	4824266	+	Chr1plus_4824148_4824266	intron	gene	Pa_1_13370.G
Chr1plus	4853792	4853843	+	Chr1plus_4853792_4853843	intron	gene	Pa_1_13290.G
Chr1plus	4871036	4871095	+	Chr1plus_4871036_4871095	intron	gene	Pa_1_13238.G
Chr1plus	4881379	4881469	-	Chr1plus_4881379_4881469	intron	gene	Pa_1_13200.G
Chr1plus	4962705	4963207	+	Chr1plus_4962705_4963207	intron	gene	Pa_1_13010.G
Chr1plus	4962762	4963029	+	Chr1plus_4962762_4963029	intron	gene	Pa_1_13010.G
Chr1plus	4968704	4968763	-	Chr1plus_4968704_4968763	intron	gene	Pa_1_12990.G
Chr1plus	5081790	5081858	+	Chr1plus_5081790_5081858	intron	gene	Pa_1_14360.G
Chr1plus	5114734	5114834	+	Chr1plus_5114734_5114834	intron	gene	Pa_1_14460.G
Chr1plus	5141145	5141200	-	Chr1plus_5141145_5141200	intron	gene	Pa_1_14580.G
Chr1plus	5214927	5214977	-	Chr1plus_5214927_5214977	intron	gene	Pa_1_14730.G
Chr1plus	5241479	5241579	-	Chr1plus_5241479_5241579	intron	gene	Pa_1_14790.G
Chr1plus	5252731	5252782	+	Chr1plus_5252731_5252782	intron	gene	Pa_1_14830.G
Chr1plus	5318465	5318541	+	Chr1plus_5318465_5318541	intron	gene	Pa_1_15010.G
Chr1plus	5355077	5355134	-	Chr1plus_5355077_5355134	intron	gene	Pa_1_15120.G
Chr1plus	5373774	5373848	-	Chr1plus_5373774_5373848	intron	gene	Pa_1_15200.G
Chr1plus	5638421	5638477	+	Chr1plus_5638421_5638477	intron	gene	Pa_1_16040.G
Chr1plus	5676048	5676095	+	Chr1plus_5676048_5676095	intron	gene	Pa_1_16150.G
Chr1plus	5711193	5711261	-	Chr1plus_5711193_5711261	intron	gene	Pa_1_16280.G
Chr1plus	5740680	5740737	+	Chr1plus_5740680_5740737	intron	gene	Pa_1_16365.G
Chr1plus	5742110	5742160	-	Chr1plus_5742110_5742160	intron	gene	Pa_1_16370.G
Chr1plus	5849144	5849215	+	Chr1plus_5849144_5849215	intron	gene	Pa_1_16610.G
Chr1plus	5892241	5892296	+	Chr1plus_5892241_5892296	intron	gene	Pa_1_16800.G
Chr1plus	5931619	5931674	+	Chr1plus_5931619_5931674	intron	gene	Pa_1_16920.G
Chr1plus	5975632	5975666	-	Chr1plus_5975632_5975666	intron	gene	Pa_1_17000.G
Chr1plus	5988136	5988221	+	Chr1plus_5988136_5988221	intron	gene	Pa_1_17040.G
Chr1plus	6124122	6124195	-	Chr1plus_6124122_6124195	intron	gene	Pa_1_17350.G
Chr1plus	6124131	6124195	-	Chr1plus_6124131_6124195	intron	gene	Pa_1_17350.G
Chr1plus	6244142	6244208	+	Chr1plus_6244142_6244208	intron	gene	Pa_1_17618.G
Chr1plus	6270548	6270599	-	Chr1plus_6270548_6270599	intron	gene	Pa_1_17700.G
Chr1plus	6313303	6313352	-	Chr1plus_6313303_6313352	intron	gene	Pa_1_17770.G
Chr1plus	6347401	6347491	-	Chr1plus_6347401_6347491	intron	gene	Pa_1_17880.G
Chr1plus	6347409	6347491	-	Chr1plus_6347409_6347491	intron	gene	Pa_1_17880.G
Chr1plus	6372083	6372272	-	Chr1plus_6372083_6372272	intron	gene	Pa_1_17930.G
Chr1plus	6373256	6373304	-	Chr1plus_6373256_6373304	intron	gene	Pa_1_17930.G
Chr1plus	6443149	6443226	+	Chr1plus_6443149_6443226	intron	gene	Pa_1_18030.G
Chr1plus	6450622	6450692	-	Chr1plus_6450622_6450692	intron	gene	Pa_1_18050.G
Chr1plus	6496598	6496668	-	Chr1plus_6496598_6496668	intron	gene	Pa_1_18180.G
Chr1plus	6539187	6539241	-	Chr1plus_6539187_6539241	intron	gene	Pa_1_18330.G
Chr1plus	6539632	6539688	-	Chr1plus_6539632_6539688	intron	gene	Pa_1_18330.G
Chr1plus	6599522	6599657	-	Chr1plus_6599522_6599657	intron	gene	Pa_1_18500.G
Chr1plus	6608216	6608287	+	Chr1plus_6608216_6608287	intron	gene	Pa_1_18540.G
Chr1plus	6722413	6722497	-	Chr1plus_6722413_6722497	intron	gene	Pa_1_18850.G
Chr1plus	6874075	6874131	-	Chr1plus_6874075_6874131	intron	gene	Pa_1_19250.G
Chr1plus	6908153	6908211	-	Chr1plus_6908153_6908211	intron	gene	Pa_1_19310.G
Chr1plus	6941752	6941812	-	Chr1plus_6941752_6941812	intron	gene	Pa_1_19410.G
Chr1plus	6941884	6942021	-	Chr1plus_6941884_6942021	intron	gene	Pa_1_19410.G
Chr1plus	6972817	6972886	-	Chr1plus_6972817_6972886	intron	gene	Pa_1_19480.G
Chr1plus	6980803	6980861	+	Chr1plus_6980803_6980861	intron	gene	Pa_1_19530.G
Chr1plus	7015846	7015904	+	Chr1plus_7015846_7015904	intron	gene	Pa_1_19640.G
Chr1plus	7025457	7025486	+	Chr1plus_7025457_7025486	intron	gene	Pa_1_19660.G
Chr1plus	7027112	7027169	+	Chr1plus_7027112_7027169	intron	gene	Pa_1_19660.G
Chr1plus	7044384	7044466	+	Chr1plus_7044384_7044466	intron	gene	Pa_1_19720.G
Chr1plus	7136537	7136612	+	Chr1plus_7136537_7136612	intron	gene	Pa_1_20005.G
Chr1plus	7138463	7138528	-	Chr1plus_7138463_7138528	intron	gene	Pa_1_20010.G
Chr1plus	7159019	7159090	-	Chr1plus_7159019_7159090	intron	gene	Pa_1_20080.G
Chr1plus	7203104	7203165	-	Chr1plus_7203104_7203165	intron	gene	Pa_1_20220.G
Chr1plus	7203257	7203349	-	Chr1plus_7203257_7203349	intron	gene	Pa_1_20220.G
Chr1plus	7226288	7226351	-	Chr1plus_7226288_7226351	intron	gene	Pa_1_20270.G
Chr1plus	7236317	7236400	-	Chr1plus_7236317_7236400	intron	gene	Pa_1_20280.G
Chr1plus	7278593	7278747	+	Chr1plus_7278593_7278747	intron	gene	Pa_1_20390.G
Chr1plus	7337075	7337153	+	Chr1plus_7337075_7337153	intron	gene	Pa_1_20550.G
Chr1plus	7475143	7475201	+	Chr1plus_7475143_7475201	intron	gene	Pa_1_20890.G
Chr1plus	7518002	7518066	-	Chr1plus_7518002_7518066	intron	gene	Pa_1_20980.G
Chr1plus	7562634	7562696	-	Chr1plus_7562634_7562696	intron	gene	Pa_1_21116.G
Chr1plus	7563031	7563085	-	Chr1plus_7563031_7563085	intron	gene	Pa_1_21116.G
Chr1plus	7638641	7638696	+	Chr1plus_7638641_7638696	intron	gene	Pa_1_21320.G
Chr1plus	7654052	7654110	-	Chr1plus_7654052_7654110	intron	gene	Pa_1_21340.G
Chr1plus	7693513	7693581	-	Chr1plus_7693513_7693581	intron	gene	Pa_1_21430.G
Chr1plus	7763569	7763670	+	Chr1plus_7763569_7763670	intron	gene	Pa_1_21659.G
Chr1plus	7763606	7763670	+	Chr1plus_7763606_7763670	intron	gene	Pa_1_21659.G
Chr1plus	7763615	7763670	+	Chr1plus_7763615_7763670	intron	gene	Pa_1_21659.G
Chr1plus	7764477	7764748	+	Chr1plus_7764477_7764748	intron	gene	Pa_1_21659.G
Chr1plus	7765386	7765442	+	Chr1plus_7765386_7765442	intron	gene	Pa_1_21659.G
Chr1plus	7812611	7812668	+	Chr1plus_7812611_7812668	intron	gene	Pa_1_21800.G
Chr1plus	7855622	7855678	-	Chr1plus_7855622_7855678	intron	gene	Pa_1_21940.G
Chr1plus	7856599	7856659	-	Chr1plus_7856599_7856659	intron	gene	Pa_1_21940.G
Chr1plus	7859874	7859924	-	Chr1plus_7859874_7859924	intron	gene	Pa_1_21950.G
Chr1plus	7860736	7860800	+	Chr1plus_7860736_7860800	intron	gene	Pa_1_21960.G
Chr1plus	7868454	7868505	+	Chr1plus_7868454_7868505	intron	gene	Pa_1_21970.G
Chr1plus	7888536	7888588	-	Chr1plus_7888536_7888588	intron	gene	Pa_1_22040.G
Chr1plus	7906301	7906360	+	Chr1plus_7906301_7906360	intron	gene	Pa_1_22120.G
Chr1plus	7922002	7922073	-	Chr1plus_7922002_7922073	intron	gene	Pa_1_22160.G
Chr1plus	7928535	7928647	-	Chr1plus_7928535_7928647	intron	gene	Pa_1_22180.G
Chr1plus	8011501	8011561	+	Chr1plus_8011501_8011561	intron	gene	Pa_1_22440.G
Chr1plus	8019674	8019738	+	Chr1plus_8019674_8019738	intron	gene	Pa_1_22490.G
Chr1plus	8027480	8027538	-	Chr1plus_8027480_8027538	intron	gene	Pa_1_22510.G
Chr1plus	8036769	8036855	-	Chr1plus_8036769_8036855	intron	gene	Pa_1_22550.G
Chr1plus	8093668	8093727	+	Chr1plus_8093668_8093727	intron	gene	Pa_1_22710.G
Chr1plus	8100525	8100575	-	Chr1plus_8100525_8100575	intron	gene	Pa_1_22740.G
Chr1plus	8104535	8104585	+	Chr1plus_8104535_8104585	intron	gene	Pa_1_22750.G
Chr1plus	8108181	8108241	-	Chr1plus_8108181_8108241	intron	gene	Pa_1_22760.G
Chr1plus	8121036	8121184	-	Chr1plus_8121036_8121184	intron	gene	Pa_1_22800.G
Chr1plus	8139157	8139205	+	Chr1plus_8139157_8139205	intron	gene	Pa_1_22860.G
Chr1plus	8198962	8199047	+	Chr1plus_8198962_8199047	intron	gene	Pa_1_22940.G
Chr1plus	8216420	8216466	-	Chr1plus_8216420_8216466	intron	gene	Pa_1_22990.G
Chr1plus	8216420	8216616	-	Chr1plus_8216420_8216616	intron	gene	Pa_1_22990.G
Chr1plus	8227411	8227459	-	Chr1plus_8227411_8227459	intron	gene	Pa_1_23020.G
Chr1plus	8296536	8296623	-	Chr1plus_8296536_8296623	intron	gene	Pa_1_23140.G
Chr1plus	8312261	8312320	+	Chr1plus_8312261_8312320	intron	gene	Pa_1_23170.G
Chr1plus	8377498	8377597	+	Chr1plus_8377498_8377597	intron	gene	Pa_1_23340.G
Chr1plus	8380476	8380530	+	Chr1plus_8380476_8380530	intron	gene	Pa_1_23350.G
Chr1plus	8461626	8461853	+	Chr1plus_8461626_8461853	intron	gene	Pa_1_23540.G
Chr1plus	8463905	8463955	-	Chr1plus_8463905_8463955	intron	gene	Pa_1_23550.G
Chr1plus	8564857	8564939	+	Chr1plus_8564857_8564939	intron	gene	Pa_1_23840.G
Chr1plus	8565897	8565963	+	Chr1plus_8565897_8565963	intron	gene	Pa_1_23840.G
Chr1plus	8592948	8593016	-	Chr1plus_8592948_8593016	intron	gene	Pa_1_23930.G
Chr1plus	8672611	8672649	-	Chr1plus_8672611_8672649	intron	gene	Pa_1_24180.G
Chr1plus	8711742	8712173	-	Chr1plus_8711742_8712173	intron	gene	Pa_1_24310.G
Chr1plus	8728078	8728137	-	Chr1plus_8728078_8728137	intron	gene	Pa_1_24390.G
Chr1plus	8740356	8740410	-	Chr1plus_8740356_8740410	intron	gene	Pa_1_24420.G
Chr1plus	8751455	8751685	+	Chr1plus_8751455_8751685	intron	gene	Pa_1_24450.G
Chr2	45150	45391	-	Chr2_45150_45391	intron	gene	Pa_0_710.G
Chr2	45293	45391	-	Chr2_45293_45391	intron	gene	Pa_0_710.G
Chr2	92882	92938	-	Chr2_92882_92938	intron	gene	Pa_0_890.G
Chr2	140614	140680	+	Chr2_140614_140680	intron	gene	Pa_0_1080.G
Chr2	140614	140701	+	Chr2_140614_140701	intron	gene	Pa_0_1080.G
Chr2	172411	172486	+	Chr2_172411_172486	intron	gene	Pa_0_1180.G
Chr2	176852	176919	-	Chr2_176852_176919	intron	gene	Pa_0_1200.G
Chr2	274228	274387	+	Chr2_274228_274387	intron	gene	Pa_2_40.G
Chr2	277303	277372	-	Chr2_277303_277372	intron	gene	Pa_2_60.G
Chr2	277906	277974	-	Chr2_277906_277974	intron	gene	Pa_2_60.G
Chr2	290376	290776	-	Chr2_290376_290776	intron	gene	Pa_2_90.G
Chr2	290367	290776	-	Chr2_290367_290776	intron	gene	Pa_2_90.G
Chr2	408504	408573	+	Chr2_408504_408573	intron	gene	Pa_2_470.G
Chr2	409721	409883	+	Chr2_409721_409883	intron	gene	Pa_2_470.G
Chr2	438230	438310	-	Chr2_438230_438310	intron	gene	Pa_2_498.G
Chr2	486209	486269	+	Chr2_486209_486269	intron	gene	Pa_2_600.G
Chr2	488515	488579	+	Chr2_488515_488579	intron	gene	Pa_2_610.G
Chr2	673789	674033	-	Chr2_673789_674033	intron	gene	Pa_2_1020.G
Chr2	673835	674033	-	Chr2_673835_674033	intron	gene	Pa_2_1020.G
Chr2	712973	713164	+	Chr2_712973_713164	intron	gene	Pa_2_1110.G
Chr2	745201	745261	-	Chr2_745201_745261	intron	gene	Pa_2_1195.G
Chr2	845014	845073	+	Chr2_845014_845073	intron	gene	Pa_2_1460.G
Chr2	858941	858990	-	Chr2_858941_858990	intron	gene	Pa_2_1500.G
Chr2	895546	895604	+	Chr2_895546_895604	intron	gene	Pa_2_1570.G
Chr2	899590	899656	-	Chr2_899590_899656	intron	gene	Pa_2_1580.G
Chr2	1032715	1032774	+	Chr2_1032715_1032774	intron	gene	Pa_2_1940.G
Chr2	1033043	1033107	+	Chr2_1033043_1033107	intron	gene	Pa_2_1940.G
Chr2	1046320	1046581	-	Chr2_1046320_1046581	intron	gene	Pa_2_1980.G
Chr2	1070433	1070488	-	Chr2_1070433_1070488	intron	gene	Pa_2_2060.G
Chr2	1149167	1149239	+	Chr2_1149167_1149239	intron	gene	Pa_2_2300.G
Chr2	1195573	1195629	-	Chr2_1195573_1195629	intron	gene	Pa_2_2410.G
Chr2	1211131	1213968	+	Chr2_1211131_1213968	intron	gene	Pa_2_2450.G
Chr2	1211131	1212313	+	Chr2_1211131_1212313	intron	gene	Pa_2_2450.G
Chr2	1211131	1211688	+	Chr2_1211131_1211688	intron	gene	Pa_2_2450.G
Chr2	1212227	1212313	+	Chr2_1212227_1212313	intron	gene	Pa_2_2450.G
Chr2	1213465	1213561	+	Chr2_1213465_1213561	intron	gene	Pa_2_2450.G
Chr2	1225625	1225687	-	Chr2_1225625_1225687	intron	gene	Pa_2_2500.G
Chr2	1243013	1243064	+	Chr2_1243013_1243064	intron	gene	Pa_2_2550.G
Chr2	1352269	1352354	-	Chr2_1352269_1352354	intron	gene	Pa_2_2850.G
Chr2	1473530	1473604	-	Chr2_1473530_1473604	intron	gene	Pa_2_3220.G
Chr2	1509974	1510021	-	Chr2_1509974_1510021	intron	gene	Pa_2_3320.G
Chr2	1530269	1530350	-	Chr2_1530269_1530350	intron	gene	Pa_2_3340.G
Chr2	1587616	1587676	+	Chr2_1587616_1587676	intron	gene	Pa_2_3480.G
Chr2	1604275	1604326	-	Chr2_1604275_1604326	intron	gene	Pa_2_3540.G
Chr2	1635357	1635407	-	Chr2_1635357_1635407	intron	gene	Pa_2_3630.G
Chr2	1635639	1635739	-	Chr2_1635639_1635739	intron	gene	Pa_2_3630.G
Chr2	1657999	1658085	-	Chr2_1657999_1658085	intron	gene	Pa_2_3670.G
Chr2	1658210	1658287	-	Chr2_1658210_1658287	intron	gene	Pa_2_3670.G
